ANO_EJE,SEC_EJEC,MES_CALEND,TIPO_BIEN,NRO_ORDEN,FECHA_ORDEN,NRO_RUC,NOMBRE_PROV,TIPO_PROCESO,DESCRIPCION,DESCRIPCION_ABREVIADA,NRO_PROC_SEL,CONCEPTO,EXP_SIAF,FUENTE_FINANC,CLASIFICADOR,NOMBRE_CLASIFICADOR,TOTAL_FACT_MONEDA,FASE_ORDEN
2026,1028,03,B,5,03/03/2026 00:00:00,10089501372,SANCHEZ VILLANUEVA DANIEL,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE SOUVENIRS PARA EL DESARROLLO,576,18,2.3. 1 99. 1 99,OTROS BIENES,7500.00,Compromiso
2026,1028,03,B,6,03/03/2026 00:00:00,20606535679,REPRESENTACIONES AYLLU E.I.R.L.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE S÷MBOLOS Y DISTINTIVOS PARA EL DESARROLLO,577,18,2.3. 1  2. 1  1,"VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS",7000.00,Compromiso
2026,1028,03,B,6,03/03/2026 00:00:00,20606535679,REPRESENTACIONES AYLLU E.I.R.L.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE S÷MBOLOS Y DISTINTIVOS PARA EL DESARROLLO,577,18,2.3. 1 99. 1 99,OTROS BIENES,1700.00,Compromiso
2026,1028,03,B,6,03/03/2026 00:00:00,20606535679,REPRESENTACIONES AYLLU E.I.R.L.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE S÷MBOLOS Y DISTINTIVOS PARA EL DESARROLLO,577,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",3000.00,Compromiso
2026,1028,03,B,6,03/03/2026 00:00:00,20606535679,REPRESENTACIONES AYLLU E.I.R.L.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE S÷MBOLOS Y DISTINTIVOS PARA EL DESARROLLO,577,18,2.3. 1 99. 1  4,"SIMBOLOS, DISTINTIVOS Y CONDECORACIONES",2800.00,Compromiso
2026,1028,03,B,6,03/03/2026 00:00:00,20606535679,REPRESENTACIONES AYLLU E.I.R.L.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE S÷MBOLOS Y DISTINTIVOS PARA EL DESARROLLO,577,18,2.3. 1 99. 1  3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",2000.00,Compromiso
2026,1028,03,B,7,03/03/2026 00:00:00,20608626558,SUMEZ SERVICIOS GENERALES S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE ALIMENTOS Y BEBIDAS PARA EL DESARROLLO,578,18,2.3. 1  1. 1  1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,36000.00,Compromiso
2026,1028,03,B,7,03/03/2026 00:00:00,20608626558,SUMEZ SERVICIOS GENERALES S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE ALIMENTOS Y BEBIDAS PARA EL DESARROLLO,578,18,2.3. 1  5. 3  2,"DE COCINA, COMEDOR Y CAFETERIA",4500.00,Compromiso
2026,1028,03,B,8,03/03/2026 00:00:00,20604589160,INVERSIONES MORALES JHON & MARLENE S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE KIT ACADêMICO PARA FORO PARA EL DESARROLLO,579,18,2.3. 1  2. 1  1,"VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS",6000.00,Compromiso
2026,1028,03,B,8,03/03/2026 00:00:00,20604589160,INVERSIONES MORALES JHON & MARLENE S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE KIT ACADêMICO PARA FORO PARA EL DESARROLLO,579,18,2.3. 1 99. 1  3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",1250.00,Compromiso
2026,1028,03,B,8,03/03/2026 00:00:00,20604589160,INVERSIONES MORALES JHON & MARLENE S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE KIT ACADêMICO PARA FORO PARA EL DESARROLLO,579,18,2.3. 1  5. 3  2,"DE COCINA, COMEDOR Y CAFETERIA",5600.00,Compromiso
2026,1028,03,B,8,03/03/2026 00:00:00,20604589160,INVERSIONES MORALES JHON & MARLENE S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE KIT ACADêMICO PARA FORO PARA EL DESARROLLO,579,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",16400.00,Compromiso
2026,1028,03,B,9,03/03/2026 00:00:00,10775056601,HUAMAN GOMEZ KATTY PAOLA,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE BOLSO DE DRILL TIPO MORRAL PARA EL DESARROLLO DE LA.SEMANA DE ACCIONES EN CONMEMORAC,580,18,2.3. 1  2. 1  1,"VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS",40000.00,Compromiso
2026,1028,03,B,10,03/03/2026 00:00:00,20604874158,LOGISTICA & SERVICIOS ISASOL S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE TOMATODO DE ALUMINIO PARA EL DESARROLLO DE LA.SEMANA DE ACCIONES EN CONMEMORACI‡N DE,581,18,2.3. 1  5. 3  2,"DE COCINA, COMEDOR Y CAFETERIA",41250.00,Compromiso
2026,1028,03,B,11,04/03/2026 00:00:00,20603339542,CONVERSION INDUSTRIA PAPEL Y SEGURIDAD E.I.R.L.,106,CONTRATO MENOR,CM,,ADQUISICION DE HOJAS DE PAPEL SINTETICO MICROPOROSO Y LAMINAS DE SEGURIDAD PARA LA ACTIVIDAD OPERATI,590,09,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",43961.40,Compromiso
2026,1028,03,B,12,05/03/2026 00:00:00,10732138281,VEGA GARAY LUIS RICARDO,106,CONTRATO MENOR,CM,,ADQUISICION DE GIGANTOGRAFIAS,776,18,2.3. 1 99. 1  3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",8000.00,Compromiso
2026,1028,03,B,13,05/03/2026 00:00:00,20607848204,SKUNA ASOCIADOS S.A.C.,106,CONTRATO MENOR,CM,,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,775,18,2.3. 1  1. 1  1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,2250.00,Compromiso
2026,1028,03,B,14,05/03/2026 00:00:00,10464408784,NAVARRO SKUTERUD FRANK JOHNNY,106,CONTRATO MENOR,CM,,"ADQUISICI‡N DE TOALLAS FELPA,",774,18,2.3. 1  5. 3  1,"ASEO, LIMPIEZA Y TOCADOR",4500.00,Compromiso
2026,1028,03,B,15,06/03/2026 00:00:00,10732138281,VEGA GARAY LUIS RICARDO,106,CONTRATO MENOR,CM,,ADQUISICION DE BOLSA NOTEX,868,18,2.3. 1  2. 1  2,TEXTILES Y ACABADOS TEXTILES,3000.00,Compromiso
2026,1028,03,B,16,06/03/2026 00:00:00,10464408784,NAVARRO SKUTERUD FRANK JOHNNY,106,CONTRATO MENOR,CM,,ADQUISICION DE TOMATODOS,869,18,2.3. 1 99. 1 99,OTROS BIENES,5400.00,Compromiso
2026,1028,03,B,17,09/03/2026 00:00:00,20613450328,CADEL SERVICE SOCIEDAD ANONIMA CERRADA,106,CONTRATO MENOR,CM,,ADQUISICON DE ALFOMBRA DE ALTO TRANSITO,918,18,2.3. 1  2. 1  2,TEXTILES Y ACABADOS TEXTILES,2500.00,Compromiso
2026,1028,03,B,19,09/03/2026 00:00:00,10732138281,VEGA GARAY LUIS RICARDO,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE PUBLICIDAD (GIGANTOGRAFIAS Y MEDALLAS DE METAL),917,18,2.3. 1 99. 1  3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",250.00,Compromiso
2026,1028,03,B,19,09/03/2026 00:00:00,10732138281,VEGA GARAY LUIS RICARDO,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE PUBLICIDAD (GIGANTOGRAFIAS Y MEDALLAS DE METAL),917,18,2.3. 1 99. 1  4,"SIMBOLOS, DISTINTIVOS Y CONDECORACIONES",500.00,Compromiso
2026,1028,03,B,20,09/03/2026 00:00:00,10104587416,QUESQUEN CASTILLEJO JUAN FERNANDO,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE LENTES Y GORROS DE LATEX DE NATACI‡N,916,18,2.3. 1 99. 1 99,OTROS BIENES,13500.00,Compromiso
2026,1028,03,B,21,12/03/2026 00:00:00,20131191040,CORPORACION DE SERVICENTROS S.A.C.,27,ADJUDICACION SIMPLIFICADA,AS,0041-2024-GORE-CALLAO,ADQUISICI‡N DEL SUMINISTRO DE COMBUSTIBLE GASOHOL REGULAR,1509,18,2.3. 1  3. 1  1,COMBUSTIBLES Y CARBURANTES,37589.84,Compromiso
2026,1028,03,B,22,13/03/2026 00:00:00,20565643496,GLOBAL FUEL S.A.,27,ADJUDICACION SIMPLIFICADA,AS,0040-2024-GORE-CALLAO,ADQUISICI‡N DEL SUMINISTRO DE COMBUSTIBLE DIESEL B5 S50,1510,18,2.3. 1  3. 1  1,COMBUSTIBLES Y CARBURANTES,608229.49,Compromiso
2026,1028,03,B,23,19/03/2026 00:00:00,10464408784,NAVARRO SKUTERUD FRANK JOHNNY,106,CONTRATO MENOR,CM,,"ADQUISICI‡N DE LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",1920,18,2.3. 1 99. 1  3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",5850.00,Compromiso
2026,1028,03,B,24,19/03/2026 00:00:00,20606040726,EDMIN CALLAO S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICION DE MASCARILLA DESCARTABLE QUIRURGICA 03 PLIEGUES,1919,18,2.3. 1  8. 2  1,"MATERIAL, INSUMOS, INSTRUMENTAL Y ACCESORIOS  MEDICOS, QUIRURGICOS, ODONTOLOGICOS Y DE LABORATORIO",2600.00,Compromiso
2026,1028,03,B,25,19/03/2026 00:00:00,20613943081,CONSORCIO HERMANOS M&M SAC,106,CONTRATO MENOR,CM,,"ADQUISICION DE GUANTE ANTICORTE, PARA LA ACCI‡N DE ?SENSIBILIZACI‡N DEL USO ADECUADO DE PLAYAS EN EL",1917,18,2.3. 1  6. 1  4,DE SEGURIDAD,3200.00,Compromiso
2026,1028,03,B,26,19/03/2026 00:00:00,20606040726,EDMIN CALLAO S.A.C.,106,CONTRATO MENOR,CM,,"ADQUISICION DE ASEO, LIMPIEZA Y TOCADOR, PARA LA ACCI‡N DE ?SENSIBILIZACI‡N DEL USO ADECUADO DE PLAY",1911,18,2.3. 1  5. 3  1,"ASEO, LIMPIEZA Y TOCADOR",42200.00,Compromiso
2026,1028,03,B,27,19/03/2026 00:00:00,10104587416,QUESQUEN CASTILLEJO JUAN FERNANDO,106,CONTRATO MENOR,CM,,"ADQUISICI‡N DE VESTUARIO,ACCESORIO Y PRENDAS DIVERSAS, PARA LA ACCI‡N.DE ?SENSIBILIZACI‡N DEL USO A",1910,18,2.3. 1  2. 1  1,"VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS",5050.00,Compromiso
2026,1028,03,B,28,20/03/2026 00:00:00,20606482745,COMERCIAL ISAMAR STORE SOCIEDAD ANONIMA CERRADA,106,CONTRATO MENOR,CM,,ADQUISICION TEXTILES,2079,18,2.3. 1  2. 1  2,TEXTILES Y ACABADOS TEXTILES,2500.00,Compromiso
2026,1028,03,B,28,20/03/2026 00:00:00,20606482745,COMERCIAL ISAMAR STORE SOCIEDAD ANONIMA CERRADA,106,CONTRATO MENOR,CM,,ADQUISICION TEXTILES,2079,18,2.3. 1  2. 1  1,"VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS",840.00,Compromiso
2026,1028,03,B,29,20/03/2026 00:00:00,10615311974,CASTRO ALMENDARIZ MARIA ALEJANDRA,106,CONTRATO MENOR,CM,,ADQUISICION DE BIENES DIVERSOS Y SOUVENIRS,2080,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",3700.00,Compromiso
2026,1028,03,B,29,20/03/2026 00:00:00,10615311974,CASTRO ALMENDARIZ MARIA ALEJANDRA,106,CONTRATO MENOR,CM,,ADQUISICION DE BIENES DIVERSOS Y SOUVENIRS,2080,18,2.3. 1 99. 1 99,OTROS BIENES,1000.00,Compromiso
2026,1028,03,B,29,20/03/2026 00:00:00,10615311974,CASTRO ALMENDARIZ MARIA ALEJANDRA,106,CONTRATO MENOR,CM,,ADQUISICION DE BIENES DIVERSOS Y SOUVENIRS,2080,18,2.3. 1  1. 1  1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,1500.00,Compromiso
2026,1028,03,B,29,20/03/2026 00:00:00,10615311974,CASTRO ALMENDARIZ MARIA ALEJANDRA,106,CONTRATO MENOR,CM,,ADQUISICION DE BIENES DIVERSOS Y SOUVENIRS,2080,18,2.3. 1 99. 1  3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",3725.00,Compromiso
2026,1028,03,B,29,20/03/2026 00:00:00,10615311974,CASTRO ALMENDARIZ MARIA ALEJANDRA,106,CONTRATO MENOR,CM,,ADQUISICION DE BIENES DIVERSOS Y SOUVENIRS,2080,18,2.3. 1  7. 1  1,ENSERES,450.00,Compromiso
2026,1028,03,B,29,20/03/2026 00:00:00,10615311974,CASTRO ALMENDARIZ MARIA ALEJANDRA,106,CONTRATO MENOR,CM,,ADQUISICION DE BIENES DIVERSOS Y SOUVENIRS,2080,18,2.3. 1 99. 1  4,"SIMBOLOS, DISTINTIVOS Y CONDECORACIONES",6350.00,Compromiso
2026,1028,03,B,30,20/03/2026 00:00:00,10429709984,SAYAGO SALAZAR CLAUDIA YOLANDA,106,CONTRATO MENOR,CM,,"ADQUISICION DE PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",2087,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",1440.00,Compromiso
2026,1028,03,B,31,23/03/2026 00:00:00,20604922128,OPERADORA CANTOLAO SAC,106,CONTRATO MENOR,CM,,ADQUISICI‡N DEL SUMINISTRO DE GAS NATURAL VEHICULAR (GNV) PARA LOS FURGONES DE LA FLOTA VEHICULAR DEL GOBIERNO REGIONAL DEL CALLAO - CORRESPONDIENTE AL EJERCICIO FISCAL A•O 2026 - SEGÈN CONTRATO N¯ 001-2025-OL-GRC,2141,18,2.3. 1  3. 1  2,GASES,12960.00,Compromiso
2026,1028,03,B,32,24/03/2026 00:00:00,20613933434,PRODUCCIONES VEGA S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICION DE MATERIAL IMPRESO,2148,18,2.3. 1 99. 1  3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE•ANZA",4900.00,Compromiso
2026,1028,03,B,33,24/03/2026 00:00:00,20607848204,SKUNA ASOCIADOS S.A.C.,106,CONTRATO MENOR,CM,,ADQUISICI‡N DE ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,2149,18,2.3. 1  1. 1  1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,5150.00,Compromiso
2026,1028,03,B,34,24/03/2026 00:00:00,20615121879,COMERCIAL ISASHOP S.A.C,106,CONTRATO MENOR,CM,,ADQUISICION DE SOUVENIR,2150,18,2.3. 1 99. 1 99,OTROS BIENES,3600.00,Compromiso
2026,1028,03,B,35,24/03/2026 00:00:00,20610601082,MPC FULL IMPORT E.I.R.L,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0001-2026-GORE-CALLAO,ADQUISICI‡N DE T‡NER PARA IMPRESORA MULTIFUNCIONAL DE LA GERENCIA DE ASESOR÷A JUR÷DICA,2155,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",9636.59,Compromiso
2026,1028,03,B,36,26/03/2026 00:00:00,20610601082,MPC FULL IMPORT E.I.R.L,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0002-2026-GORE-CALLAO,ADQUISICI‡N DE T‡NER PARA IMPRESORAS HP LASERJET MFP E62655 DE LA SECRETAR÷A DEL CONSEJO REGIONAL,2207,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",7844.64,Compromiso
2026,1028,03,B,37,27/03/2026 00:00:00,20613206711,FAWRE INVERSIONES Y REPRESENTACIONES DE MARCA S.A.C.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0003-2026-GORE-CALLAO,ADQUISICION DE CAJAS DE AGUA - OFICINA DE AGRICULTURA Y PRODUCCION PARA LA ADMINISTRACI‡N DEL DESEMBARCADERO PESQUERO ARTESANAL DEL CALLAO (DPA)?,2291,18,2.3. 1  1. 1  1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,1448.45,Compromiso
2026,1028,03,B,38,27/03/2026 00:00:00,20613206711,FAWRE INVERSIONES Y REPRESENTACIONES DE MARCA S.A.C.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0004-2026-GORE-CALLAO,ADQUISICION DE AGUA EN CAJA X 20 L -  OFICINA DE PROGRAMACI‡N MULTIANUAL DE INVERSIONES.,2292,18,2.3. 1  1. 1  1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,1448.45,Compromiso
2026,1028,03,B,39,27/03/2026 00:00:00,20549582347,DISIDEL S.A.C.,106,CONTRATO MENOR,CM,,ETIQUETAS AUTOAHESIVAS DE POLIESTER,2290,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",1050.00,Compromiso
2026,1028,03,B,40,27/03/2026 00:00:00,20549582347,DISIDEL S.A.C.,106,CONTRATO MENOR,CM,,CINTA DE RESINA 60 MM X 300 MTS,2289,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",570.00,Compromiso
2026,1028,03,B,41,27/03/2026 00:00:00,20603265042, J. MORA IMPORT EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0005-2023-GORE-CALLAO,ADQUISICI‡N DE DOS (02) EQUIPOS DE AIRE ACONDICIONADO SPLIT 60 000 BTU PARA LA GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTI‡N DEL MEDIO AMBIENTE,2293,18,2.6. 3  2. 9  1,AIRE ACONDICIONADO Y REFRIGERACION,11800.47,Compromiso
2026,1028,03,B,42,31/03/2026 00:00:00,20563626578,GRUPO EMPRESARIAL HEVASUD S.A.C.,90,LICITACI‡N PÈBLICA ABREVIADA,LP,0003-2025-GORE-CALLAO,"ADQUISICI‡N DE AULA DE PSICOMOTRICIDAD, LABORATORIO Y/O TALLER, EQUIPO DE OTROS ACTIVOS",2536,18,2.6. 3  2. 2  2,MOBILIARIO,7056.00,Compromiso
2026,1028,03,B,42,31/03/2026 00:00:00,20563626578,GRUPO EMPRESARIAL HEVASUD S.A.C.,90,LICITACI‡N PÈBLICA ABREVIADA,LP,0003-2025-GORE-CALLAO,"ADQUISICI‡N DE AULA DE PSICOMOTRICIDAD, LABORATORIO Y/O TALLER, EQUIPO DE OTROS ACTIVOS",2536,18,2.6. 3  2. 2  1,MAQUINAS Y EQUIPOS,225990.00,Compromiso
2026,1028,03,B,42,31/03/2026 00:00:00,20563626578,GRUPO EMPRESARIAL HEVASUD S.A.C.,90,LICITACI‡N PÈBLICA ABREVIADA,LP,0003-2025-GORE-CALLAO,"ADQUISICI‡N DE AULA DE PSICOMOTRICIDAD, LABORATORIO Y/O TALLER, EQUIPO DE OTROS ACTIVOS",2536,18,2.6. 7  1. 6  2,GASTOS POR LA COMPRA DE BIENES,26454.00,Compromiso
2026,1028,04,B,43,07/04/2026 00:00:00,20100049181,TAI LOY S.A.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0006-2026-GORE-CALLAO,PAPEL BOND 80 GR - COMPRA CORPORATIVA OBLIGATORIA APROBADA MEDIANTE R.D. N.¯ 0039-2025-EF/5,2560,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",674.02,Compromiso
2026,1028,04,B,43,07/04/2026 00:00:00,20100049181,TAI LOY S.A.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0006-2026-GORE-CALLAO,PAPEL BOND 80 GR - COMPRA CORPORATIVA OBLIGATORIA APROBADA MEDIANTE R.D. N.¯ 0039-2025-EF/5,2560,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",4814.38,Compromiso
2026,1028,04,B,43,07/04/2026 00:00:00,20100049181,TAI LOY S.A.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0006-2026-GORE-CALLAO,PAPEL BOND 80 GR - COMPRA CORPORATIVA OBLIGATORIA APROBADA MEDIANTE R.D. N.¯ 0039-2025-EF/5,2560,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",192.58,Compromiso
2026,1028,04,B,43,07/04/2026 00:00:00,20100049181,TAI LOY S.A.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0006-2026-GORE-CALLAO,PAPEL BOND 80 GR - COMPRA CORPORATIVA OBLIGATORIA APROBADA MEDIANTE R.D. N.¯ 0039-2025-EF/5,2560,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",4747.00,Compromiso
2026,1028,04,B,43,07/04/2026 00:00:00,20100049181,TAI LOY S.A.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0006-2026-GORE-CALLAO,PAPEL BOND 80 GR - COMPRA CORPORATIVA OBLIGATORIA APROBADA MEDIANTE R.D. N.¯ 0039-2025-EF/5,2560,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",1251.74,Compromiso
2026,1028,04,B,43,07/04/2026 00:00:00,20100049181,TAI LOY S.A.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0006-2026-GORE-CALLAO,PAPEL BOND 80 GR - COMPRA CORPORATIVA OBLIGATORIA APROBADA MEDIANTE R.D. N.¯ 0039-2025-EF/5,2560,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",2599.78,Compromiso
2026,1028,04,B,43,07/04/2026 00:00:00,20100049181,TAI LOY S.A.,26,CONTRATACION POR CATALOGO ELECTRONICO,CCE,0006-2026-GORE-CALLAO,PAPEL BOND 80 GR - COMPRA CORPORATIVA OBLIGATORIA APROBADA MEDIANTE R.D. N.¯ 0039-2025-EF/5,2560,18,2.3. 1  5. 1  2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",770.30,Compromiso
